X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745396.30000305	5205978.33000183	1870.31005859	381.000000	1004.000000	493.000000	2353.000000	4723.000000	61	94	58
745395.79000092	5205978.41999817	1872.52001953	564.000000	1798.000000	705.000000	4191.000000	7694.000000	91	179	90
745395.16000366	5205978.58000183	1872.76000977	545.000000	1612.000000	788.000000	3863.000000	7113.000000	103	159	87
745394.91999817	5205978.08999634	1871.44995117	678.000000	1736.000000	902.000000	3962.000000	6259.000000	119	172	110
745396.23000336	5205979.25000000	1869.91003418	430.000000	1130.000000	546.000000	2700.000000	5183.000000	68	108	67
745396.61000061	5205977.99000549	1869.02001953	350.000000	992.000000	496.000000	2227.000000	4337.000000	61	93	53
745396.12000275	5205977.77000427	1871.90002441	395.000000	1248.000000	565.000000	3000.000000	6644.000000	71	120	61
745397.01999664	5205978.88000488	1866.58996582	433.000000	765.000000	595.000000	1690.000000	2966.000000	75	69	67
745396.38999939	5205979.74000549	1868.36999512	276.000000	783.000000	366.000000	1893.000000	3910.000000	43	71	40
745396.13999939	5205979.25999451	1871.44995117	490.000000	1312.000000	627.000000	3221.000000	5638.000000	80	127	77
745394.76000214	5205977.55000305	1867.78002930	441.000000	1286.000000	596.000000	2924.000000	4267.000000	75	124	69
745394.76000214	5205977.58999634	1868.66003418	564.000000	1657.000000	825.000000	3768.000000	5607.000000	108	164	90
745396.55999756	5205976.94000244	1866.29003906	304.000000	510.000000	410.000000	1149.000000	2673.000000	49	42	45
745395.68000031	5205977.67999268	1871.29003906	494.000000	1600.000000	683.000000	3787.000000	6568.000000	88	158	78
745394.44000244	5205977.57000732	1867.30004883	477.000000	1130.000000	581.000000	2622.000000	4410.000000	73	108	75
745394.91000366	5205978.05000305	1870.63000488	594.000000	1395.000000	723.000000	3096.000000	4909.000000	93	136	96
745396.80999756	5205979.14999390	1868.04003906	229.000000	441.000000	296.000000	816.000000	1844.000000	33	35	31
745396.73999786	5205978.91000366	1868.89001465	412.000000	1256.000000	518.000000	2909.000000	5745.000000	64	121	64
745395.86000061	5205978.74000549	1871.94995117	450.000000	1324.000000	592.000000	3259.000000	6200.000000	75	128	70
745395.20999908	5205978.02999878	1871.88000488	555.000000	1499.000000	788.000000	3370.000000	5433.000000	103	147	89
745395.73999786	5205978.44000244	1872.52001953	478.000000	1484.000000	564.000000	3627.000000	7102.000000	71	145	75
745396.48000336	5205978.33999634	1869.21997070	304.000000	707.000000	366.000000	1637.000000	3324.000000	43	63	45
745395.58999634	5205980.07000732	1870.93005371	377.000000	1281.000000	482.000000	3152.000000	5496.000000	59	124	57
745397.05000305	5205978.94999695	1867.57995605	332.000000	695.000000	469.000000	1675.000000	3307.000000	57	62	50
745395.37000275	5205976.75999451	1865.94995117	553.000000	1002.000000	718.000000	2200.000000	3537.000000	93	94	88
745396.06999969	5205979.82000732	1869.75000000	240.000000	631.000000	277.000000	1567.000000	3666.000000	30	55	33
745396.36000061	5205977.57000732	1870.29003906	363.000000	1087.000000	513.000000	2609.000000	5480.000000	64	103	55
745396.29000092	5205979.77000427	1868.59997559	279.000000	821.000000	323.000000	1798.000000	3682.000000	36	75	40
745395.52999878	5205977.38000488	1870.11999512	607.000000	1771.000000	775.000000	3785.000000	6347.000000	101	176	98
745396.87999725	5205979.02000427	1867.08996582	212.000000	338.000000	406.000000	801.000000	1488.000000	48	24	28
745396.48999786	5205977.85000610	1869.22998047	316.000000	1019.000000	497.000000	2330.000000	4407.000000	61	96	47
745394.98999786	5205977.74000549	1870.36999512	559.000000	1658.000000	754.000000	3655.000000	5922.000000	98	164	89
745396.12999725	5205979.57000732	1870.81994629	195.000000	616.000000	316.000000	1659.000000	3488.000000	35	53	25
745394.98999786	5205978.33000183	1871.75000000	593.000000	1684.000000	768.000000	3802.000000	6287.000000	100	167	95
745396.19000244	5205979.11999512	1870.18005371	392.000000	998.000000	522.000000	2338.000000	4578.000000	65	94	60
745395.52999878	5205977.16000366	1869.88000488	612.000000	2000.000000	816.000000	4331.000000	6922.000000	107	200	99
745394.70999908	5205977.69999695	1869.00000000	577.000000	1507.000000	783.000000	3258.000000	4926.000000	102	148	93
745396.44999695	5205977.71000671	1869.65002441	360.000000	1170.000000	508.000000	2629.000000	5578.000000	63	112	54
745395.43000031	5205978.16999817	1871.23999023	444.000000	1436.000000	536.000000	3426.000000	6490.000000	67	140	69
745396.13999939	5205979.30999756	1871.02001953	293.000000	814.000000	369.000000	1960.000000	4223.000000	43	74	43
745396.16000366	5205977.55999756	1865.68994141	702.000000	2055.000000	1107.000000	4562.000000	6398.000000	148	206	115
745395.66999817	5205976.86000061	1868.42004395	533.000000	1721.000000	805.000000	3705.000000	5735.000000	105	170	85
745395.62999725	5205977.72000122	1872.39001465	538.000000	1614.000000	635.000000	3923.000000	6778.000000	81	159	86
745396.11000061	5205978.41000366	1871.64001465	447.000000	1259.000000	608.000000	2786.000000	5500.000000	77	121	70
745394.29000092	5205977.75000000	1867.42004395	762.000000	1514.000000	971.000000	2852.000000	4117.000000	129	148	125
745395.51999664	5205978.71000671	1872.70996094	501.000000	1541.000000	625.000000	3742.000000	7778.000000	80	151	79
745394.84999847	5205977.27999878	1866.32995605	690.000000	1356.000000	832.000000	3170.000000	4332.000000	109	132	112
745395.75000000	5205977.69000244	1871.45996094	524.000000	1560.000000	718.000000	3706.000000	6500.000000	93	153	83
745396.61000061	5205977.50999451	1867.70996094	359.000000	956.000000	498.000000	2130.000000	4353.000000	61	89	54
745396.33000183	5205977.52999878	1870.18005371	368.000000	1088.000000	555.000000	2696.000000	5602.000000	70	103	56
745395.87999725	5205978.78999329	1871.94995117	457.000000	1343.000000	577.000000	3298.000000	6238.000000	73	130	71
745396.62999725	5205977.25999451	1867.03002930	375.000000	936.000000	519.000000	2179.000000	3819.000000	64	87	57
745395.05999756	5205977.91999817	1871.27001953	518.000000	1241.000000	586.000000	2898.000000	4859.000000	74	120	82
745395.59999847	5205977.08999634	1868.32995605	481.000000	1708.000000	723.000000	3651.000000	5501.000000	93	169	76
745394.76999664	5205977.53999329	1869.15002441	640.000000	1791.000000	852.000000	3785.000000	5402.000000	112	178	104
745395.36000061	5205977.88000488	1872.68994141	405.000000	983.000000	587.000000	2814.000000	6250.000000	74	92	62
745395.66999817	5205977.22999573	1869.71997070	630.000000	1949.000000	826.000000	4405.000000	6828.000000	108	195	102
745396.19000244	5205978.97000122	1870.48999023	448.000000	1079.000000	593.000000	2382.000000	4746.000000	75	102	70
745395.16000366	5205978.46000671	1872.73999023	591.000000	1606.000000	849.000000	3863.000000	7191.000000	111	158	95
745396.20999908	5205979.30000305	1870.07995605	281.000000	617.000000	369.000000	1592.000000	3276.000000	43	53	41
745396.05999756	5205979.39999390	1871.03002930	214.000000	632.000000	272.000000	1541.000000	3694.000000	29	55	29
745396.25000000	5205979.33000183	1869.54003906	391.000000	910.000000	483.000000	2091.000000	3881.000000	59	84	60
745395.30999756	5205978.36999512	1872.90002441	503.000000	1531.000000	591.000000	3856.000000	8007.000000	75	150	80
745395.33999634	5205976.85000610	1870.22998047	489.000000	1422.000000	605.000000	3243.000000	5423.000000	77	139	77
745395.68000031	5205979.39999390	1871.68994141	422.000000	1269.000000	548.000000	3106.000000	5980.000000	69	123	65
745395.69999695	5205977.86999512	1872.30004883	373.000000	1149.000000	431.000000	2694.000000	6116.000000	52	110	57
745396.30000305	5205978.13999939	1870.94995117	417.000000	1117.000000	531.000000	2557.000000	5397.000000	66	106	64
745396.41999817	5205977.94999695	1870.43994141	355.000000	1054.000000	496.000000	2746.000000	5336.000000	61	100	54
745394.73999786	5205977.85000610	1869.18005371	579.000000	1371.000000	733.000000	3025.000000	4769.000000	95	133	93
745396.47000122	5205978.10000610	1869.91003418	342.000000	1071.000000	464.000000	2534.000000	5175.000000	57	102	51
745395.76999664	5205976.82000732	1868.35998535	538.000000	1657.000000	808.000000	3658.000000	5788.000000	106	164	86
745394.91999817	5205977.30999756	1865.07995605	540.000000	1437.000000	778.000000	3216.000000	4590.000000	101	140	86
745396.77999878	5205977.32000732	1866.97998047	440.000000	1058.000000	638.000000	2327.000000	4116.000000	81	100	68
745396.25000000	5205978.27999878	1871.02001953	436.000000	1225.000000	570.000000	2858.000000	5666.000000	72	118	68
745394.83999634	5205977.99000549	1869.80004883	525.000000	1457.000000	681.000000	3323.000000	5722.000000	88	142	83
745395.69999695	5205977.16999817	1869.55004883	624.000000	1837.000000	831.000000	4198.000000	6374.000000	109	183	101
745396.33000183	5205977.27999878	1869.01000977	427.000000	1100.000000	575.000000	2409.000000	4624.000000	72	105	66
745396.75000000	5205979.07000732	1866.60998535	268.000000	391.000000	341.000000	803.000000	1702.000000	39	29	38
745396.08999634	5205977.47000122	1870.78002930	501.000000	1355.000000	666.000000	3471.000000	6309.000000	85	132	79
745394.83999634	5205977.77000427	1869.56005859	630.000000	1837.000000	842.000000	4137.000000	6306.000000	110	183	102
745397.01999664	5205978.88000488	1866.58996582	433.000000	765.000000	595.000000	1690.000000	2966.000000	75	69	67
745395.13999939	5205977.66000366	1870.46997070	468.000000	1500.000000	675.000000	3392.000000	5530.000000	87	147	73
745396.47000122	5205977.00999451	1867.32995605	291.000000	933.000000	476.000000	2074.000000	3813.000000	58	87	42
745396.37000275	5205978.08000183	1870.56005859	386.000000	1084.000000	554.000000	2702.000000	5185.000000	69	103	59
745395.62999725	5205980.19999695	1870.56005859	287.000000	1093.000000	388.000000	2657.000000	5381.000000	46	104	42
745396.26999664	5205979.53999329	1869.18005371	310.000000	896.000000	392.000000	2088.000000	4439.000000	46	83	46
745396.31999969	5205979.67999268	1868.81005859	290.000000	884.000000	355.000000	1910.000000	3975.000000	41	82	42
745396.55999756	5205977.03999329	1866.56994629	370.000000	1119.000000	484.000000	2590.000000	4622.000000	59	107	56
745396.09999847	5205978.42999268	1871.42004395	446.000000	1284.000000	631.000000	2951.000000	5619.000000	80	124	70
745396.55000305	5205978.86999512	1869.05004883	404.000000	1017.000000	570.000000	2145.000000	4294.000000	72	96	62
745395.30000305	5205978.08999634	1870.84997559	525.000000	1449.000000	615.000000	3515.000000	6439.000000	78	142	83
745396.30000305	5205977.33999634	1869.11999512	476.000000	1056.000000	555.000000	2315.000000	4725.000000	70	100	75
745396.36000061	5205976.99000549	1865.53002930	365.000000	985.000000	544.000000	2330.000000	3963.000000	68	92	55
745395.76999664	5205977.71000671	1870.47998047	475.000000	1370.000000	597.000000	3496.000000	6035.000000	76	133	75
745396.47000122	5205978.08000183	1870.11999512	378.000000	1090.000000	497.000000	2601.000000	5139.000000	61	104	58
745396.40000153	5205977.89999390	1870.43994141	342.000000	1048.000000	472.000000	2747.000000	5441.000000	58	99	51
745395.36000061	5205976.75999451	1867.92004395	445.000000	1242.000000	605.000000	2824.000000	4460.000000	77	120	69
745396.12000275	5205979.24000549	1871.22998047	392.000000	1124.000000	509.000000	2657.000000	5263.000000	63	107	60
745396.04000092	5205977.16999817	1870.36999512	353.000000	929.000000	453.000000	2480.000000	5056.000000	55	86	53
745395.54000092	5205977.86000061	1872.68005371	421.000000	1405.000000	570.000000	3407.000000	7051.000000	72	137	65
745395.33999634	5205976.85000610	1870.22998047	489.000000	1422.000000	605.000000	3243.000000	5423.000000	77	139	77
745394.83999634	5205978.13999939	1870.73999023	763.000000	1503.000000	956.000000	3077.000000	4710.000000	127	147	125
745396.51000214	5205978.14999390	1869.19995117	308.000000	757.000000	406.000000	1640.000000	3202.000000	48	68	45
745396.37000275	5205979.24000549	1869.26000977	280.000000	715.000000	387.000000	1682.000000	3586.000000	46	64	40
745394.95999908	5205977.08000183	1867.84997559	501.000000	1580.000000	737.000000	3556.000000	5386.000000	95	155	79
745396.20999908	5205977.25000000	1869.28002930	431.000000	1296.000000	563.000000	2971.000000	5781.000000	71	125	67
745395.69999695	5205977.57000732	1870.41003418	507.000000	1568.000000	711.000000	3806.000000	6402.000000	92	154	80
745396.34999847	5205977.03999329	1868.21997070	295.000000	758.000000	375.000000	1639.000000	3356.000000	44	68	43
745396.16000366	5205977.55999756	1865.68994141	702.000000	2055.000000	1107.000000	4562.000000	6398.000000	148	206	115
745396.15000153	5205977.47000122	1867.32995605	902.000000	1690.000000	1284.000000	3507.000000	5203.000000	173	167	150
745395.69999695	5205976.83999634	1867.93005371	570.000000	1168.000000	899.000000	2931.000000	4671.000000	119	112	91
745395.95999908	5205978.58999634	1871.81994629	458.000000	1316.000000	608.000000	3179.000000	5963.000000	77	128	72
745395.29000092	5205976.94999695	1869.46997070	525.000000	1586.000000	685.000000	3461.000000	5408.000000	88	156	83
745397.00000000	5205978.16999817	1868.97998047	579.000000	1027.000000	646.000000	2168.000000	4115.000000	83	97	93
745394.58999634	5205977.66000366	1868.18005371	363.000000	975.000000	480.000000	2433.000000	4321.000000	59	91	55
745395.26000214	5205977.02999878	1868.21997070	545.000000	1520.000000	710.000000	3269.000000	4734.000000	92	149	87
745395.25000000	5205978.78999329	1872.67004395	494.000000	1556.000000	612.000000	3853.000000	7647.000000	78	153	78
745394.45999908	5205977.61000061	1867.41003418	618.000000	1470.000000	745.000000	3230.000000	5212.000000	97	144	100
745396.12000275	5205979.10000610	1871.38000488	462.000000	1294.000000	579.000000	3051.000000	5632.000000	73	125	72
745396.11000061	5205979.16999817	1870.67004395	393.000000	1028.000000	496.000000	2253.000000	4706.000000	61	97	60
745395.73999786	5205976.88000488	1867.27001953	495.000000	1260.000000	694.000000	2846.000000	4444.000000	89	122	78
745395.37000275	5205976.75999451	1865.94995117	553.000000	1002.000000	718.000000	2200.000000	3537.000000	93	94	88
745395.41000366	5205979.33000183	1871.90002441	383.000000	1179.000000	495.000000	3003.000000	5864.000000	61	113	58
745396.66000366	5205977.69999695	1868.06005859	483.000000	963.000000	572.000000	2060.000000	3714.000000	72	90	76
745396.20999908	5205978.80999756	1870.14001465	429.000000	1167.000000	523.000000	2614.000000	4784.000000	65	112	67
745396.59999847	5205979.53999329	1867.53002930	205.000000	523.000000	292.000000	1195.000000	2449.000000	32	43	27
745394.58999634	5205977.82000732	1868.95996094	573.000000	1229.000000	719.000000	2780.000000	4548.000000	93	118	92
745395.95999908	5205976.88000488	1868.08996582	558.000000	1712.000000	725.000000	4091.000000	6344.000000	94	169	89
745396.40000153	5205977.64999390	1869.20996094	336.000000	1037.000000	405.000000	2438.000000	5039.000000	48	98	50
745396.37000275	5205977.44000244	1868.42004395	350.000000	917.000000	476.000000	2106.000000	4173.000000	58	85	53
745396.40000153	5205979.16000366	1869.35998535	264.000000	642.000000	358.000000	1575.000000	3321.000000	41	56	38
745397.01999664	5205978.88000488	1866.58996582	433.000000	765.000000	595.000000	1690.000000	2966.000000	75	69	67
745396.41999817	5205979.36000061	1869.05004883	337.000000	830.000000	390.000000	2105.000000	4168.000000	46	76	50
745396.55999756	5205979.49000549	1868.29003906	285.000000	721.000000	360.000000	1834.000000	3684.000000	42	64	41
745396.11000061	5205979.63999939	1870.82995605	232.000000	731.000000	322.000000	1884.000000	4095.000000	36	65	32
745395.54000092	5205977.85000610	1872.73999023	474.000000	1490.000000	688.000000	3633.000000	7237.000000	89	146	74
745396.15000153	5205978.33000183	1871.03002930	447.000000	1265.000000	582.000000	2978.000000	5702.000000	73	122	70
745394.76000214	5205977.55000305	1867.78002930	441.000000	1286.000000	596.000000	2924.000000	4267.000000	75	124	69
745395.01000214	5205978.38000488	1871.81005859	536.000000	1565.000000	723.000000	3618.000000	6028.000000	93	154	85
745396.15000153	5205977.47000122	1867.32995605	902.000000	1690.000000	1284.000000	3507.000000	5203.000000	173	167	150
745395.13999939	5205976.63999939	1868.40002441	532.000000	1438.000000	773.000000	3204.000000	4570.000000	101	140	85
745396.44000244	5205977.85000610	1869.50000000	378.000000	1194.000000	498.000000	2882.000000	5734.000000	61	115	58
745395.11000061	5205977.22000122	1869.39001465	513.000000	1370.000000	647.000000	3003.000000	4601.000000	83	133	81
745396.33000183	5205978.75000000	1869.47998047	362.000000	980.000000	440.000000	2251.000000	4256.000000	53	92	55
745397.13999939	5205978.39999390	1868.44995117	405.000000	965.000000	574.000000	2289.000000	4484.000000	72	90	62
745395.76999664	5205979.50999451	1871.42004395	327.000000	978.000000	445.000000	2598.000000	5250.000000	54	92	49
745395.73999786	5205976.88000488	1867.32995605	435.000000	1294.000000	580.000000	2882.000000	4644.000000	73	125	68
745396.75000000	5205977.61000061	1867.28002930	362.000000	700.000000	439.000000	1338.000000	2910.000000	53	62	55
745395.73999786	5205976.47000122	1865.31005859	546.000000	1396.000000	721.000000	3379.000000	5112.000000	93	136	87
745394.61000061	5205977.44999695	1867.06005859	471.000000	1309.000000	568.000000	3107.000000	4777.000000	71	127	74
745395.11000061	5205977.11000061	1868.11999512	529.000000	1438.000000	704.000000	3310.000000	5023.000000	91	140	84
745395.83999634	5205976.66999817	1866.47998047	584.000000	1465.000000	844.000000	3162.000000	4717.000000	111	143	94
745396.22000122	5205979.92999268	1869.21997070	258.000000	674.000000	305.000000	1687.000000	3579.000000	34	59	37
745395.19999695	5205977.02000427	1866.08996582	547.000000	1604.000000	714.000000	3575.000000	5336.000000	92	158	87
745395.95999908	5205976.75999451	1866.77001953	534.000000	1326.000000	774.000000	3112.000000	4895.000000	101	129	85
745394.79000092	5205977.28999329	1868.42004395	620.000000	1675.000000	847.000000	3681.000000	5273.000000	111	166	100
745394.66000366	5205977.42999268	1867.06005859	482.000000	1336.000000	587.000000	3156.000000	4824.000000	74	130	76
745394.83000183	5205977.25999451	1867.31994629	549.000000	1303.000000	651.000000	2715.000000	4728.000000	83	126	88
745396.19000244	5205977.61000061	1871.33996582	445.000000	1362.000000	591.000000	3230.000000	6476.000000	75	132	69
745395.47000122	5205976.88999939	1866.61999512	552.000000	1429.000000	720.000000	3142.000000	4831.000000	93	139	88
745396.19000244	5205978.86000061	1870.31005859	408.000000	997.000000	512.000000	2188.000000	4432.000000	63	94	63
745394.66000366	5205977.96000671	1869.03002930	646.000000	1348.000000	851.000000	2658.000000	4131.000000	112	131	105
745396.23999786	5205978.75999451	1869.92004395	424.000000	1026.000000	512.000000	2352.000000	4585.000000	63	97	66
745396.62999725	5205977.64999390	1868.05004883	480.000000	958.000000	571.000000	2048.000000	3710.000000	72	90	76
745396.38999939	5205977.02000427	1866.94995117	343.000000	602.000000	438.000000	1225.000000	2451.000000	53	52	51
745395.90000153	5205979.36000061	1871.63000488	494.000000	1470.000000	642.000000	3564.000000	6570.000000	82	144	78
745395.05999756	5205978.32000732	1872.18005371	509.000000	1598.000000	757.000000	3764.000000	6177.000000	98	157	81
745396.41999817	5205977.19000244	1868.22998047	311.000000	1034.000000	466.000000	2288.000000	4657.000000	57	98	46
745395.73999786	5205978.58999634	1872.26000977	425.000000	1205.000000	538.000000	2824.000000	6130.000000	67	116	66
745394.70999908	5205978.30999756	1870.27001953	599.000000	1429.000000	748.000000	3438.000000	5249.000000	97	139	96
745394.91999817	5205977.30999756	1865.07995605	535.000000	1437.000000	777.000000	3219.000000	4587.000000	101	140	85
745395.93000031	5205978.25000000	1871.02001953	488.000000	1381.000000	579.000000	3378.000000	6395.000000	73	134	77
745396.19000244	5205977.44000244	1870.60998535	417.000000	1381.000000	605.000000	3285.000000	6757.000000	77	134	64
745395.47000122	5205977.38999939	1872.19995117	406.000000	1416.000000	562.000000	3363.000000	6065.000000	71	138	63
745396.01000214	5205976.77999878	1867.58996582	508.000000	1421.000000	759.000000	3077.000000	4562.000000	99	139	80
745395.05999756	5205978.32000732	1872.18005371	509.000000	1598.000000	757.000000	3764.000000	6177.000000	98	157	81
745394.83999634	5205977.36000061	1868.75000000	619.000000	1627.000000	850.000000	3421.000000	5029.000000	112	160	100
745395.16000366	5205978.05999756	1871.82995605	573.000000	1584.000000	802.000000	3565.000000	5773.000000	105	156	92
745396.61000061	5205978.13000488	1868.86999512	315.000000	849.000000	439.000000	1996.000000	4360.000000	53	78	47
745396.80000305	5205978.94999695	1866.31994629	237.000000	323.000000	363.000000	627.000000	1369.000000	42	22	33
745395.38999939	5205976.91000366	1869.41003418	589.000000	1744.000000	762.000000	3751.000000	5927.000000	99	173	95
745394.91999817	5205977.30999756	1865.07995605	625.000000	1430.000000	797.000000	3151.000000	4634.000000	104	140	101
745396.27999878	5205977.33999634	1869.82995605	408.000000	859.000000	464.000000	2162.000000	4120.000000	57	79	63
745395.30999756	5205978.47000122	1873.18005371	502.000000	1510.000000	653.000000	3618.000000	7721.000000	84	148	79
745396.11000061	5205979.16000366	1870.72998047	394.000000	1045.000000	505.000000	2314.000000	4764.000000	62	99	60
745396.58999634	5205979.22999573	1868.92004395	327.000000	920.000000	379.000000	2176.000000	4365.000000	44	86	49
745395.15000153	5205978.99000549	1872.31005859	440.000000	1447.000000	560.000000	3556.000000	6937.000000	70	141	68
745394.80999756	5205978.11000061	1870.52001953	645.000000	1448.000000	818.000000	3213.000000	5050.000000	107	141	104
745395.59999847	5205979.63999939	1871.48999023	297.000000	893.000000	361.000000	2363.000000	4913.000000	42	83	43
745396.27999878	5205977.89999390	1871.64001465	469.000000	1364.000000	654.000000	3358.000000	6660.000000	84	133	74
745394.63999939	5205978.08999634	1869.69995117	586.000000	1475.000000	694.000000	3409.000000	5551.000000	89	144	94
745395.19000244	5205977.80999756	1871.15002441	518.000000	1563.000000	601.000000	3621.000000	6291.000000	76	154	82
745396.08000183	5205979.86000061	1870.57995605	346.000000	1046.000000	438.000000	2498.000000	5266.000000	53	99	52
745396.12000275	5205979.80999756	1869.69995117	215.000000	597.000000	278.000000	1527.000000	3518.000000	30	51	29
745396.34999847	5205977.88999939	1870.70996094	387.000000	988.000000	494.000000	2355.000000	4790.000000	61	93	59
745395.97000122	5205979.25999451	1871.71997070	777.000000	1950.000000	972.000000	4523.000000	6821.000000	129	195	128
745396.36000061	5205976.86999512	1865.56994629	288.000000	873.000000	434.000000	2029.000000	3683.000000	52	81	42
745395.13999939	5205977.14999390	1869.38000488	496.000000	1354.000000	646.000000	2965.000000	4548.000000	83	132	78
745395.08999634	5205977.13999939	1868.56005859	572.000000	1545.000000	822.000000	3357.000000	4789.000000	108	152	92
745395.73999786	5205976.47000122	1865.31005859	546.000000	1396.000000	721.000000	3379.000000	5112.000000	93	136	87
745395.58000183	5205976.91000366	1868.47998047	524.000000	1876.000000	800.000000	3826.000000	5627.000000	104	187	83
745396.87999725	5205979.02000427	1867.08996582	212.000000	338.000000	406.000000	801.000000	1488.000000	48	24	28
745395.97000122	5205980.22000122	1869.95996094	254.000000	738.000000	300.000000	1983.000000	4366.000000	33	66	36
745396.41999817	5205977.86999512	1869.93994141	388.000000	1289.000000	477.000000	2894.000000	6184.000000	58	125	59
745395.66999817	5205977.24000549	1868.29003906	454.000000	1626.000000	672.000000	3566.000000	5434.000000	86	160	71
745395.04000092	5205977.38999939	1869.95996094	650.000000	1763.000000	869.000000	3856.000000	6133.000000	114	175	105
745396.25000000	5205978.41999817	1870.81994629	389.000000	1203.000000	541.000000	3252.000000	5809.000000	68	116	60
745394.98999786	5205977.27000427	1868.95996094	680.000000	1438.000000	987.000000	3083.000000	4504.000000	131	140	111
745394.58999634	5205977.66000366	1868.18005371	363.000000	975.000000	480.000000	2433.000000	4321.000000	59	91	55
745396.55999756	5205979.47999573	1868.40002441	318.000000	862.000000	386.000000	2120.000000	4182.000000	45	79	47
745394.58999634	5205977.83000183	1868.84997559	689.000000	1487.000000	878.000000	3055.000000	4936.000000	116	146	112
745395.61000061	5205979.24000549	1871.89001465	483.000000	1367.000000	649.000000	3220.000000	6233.000000	83	133	76
745396.63999939	5205978.96000671	1868.94995117	410.000000	1178.000000	503.000000	2794.000000	5444.000000	62	113	63
745396.37999725	5205979.10000610	1866.28002930	194.000000	345.000000	584.000000	1167.000000	2010.000000	74	25	25
745396.48000336	5205979.36000061	1866.80004883	198.000000	368.000000	260.000000	900.000000	1823.000000	27	27	26
745396.30999756	5205978.80000305	1869.70996094	484.000000	1028.000000	520.000000	2299.000000	4436.000000	65	97	76
745396.27999878	5205978.11000061	1870.72998047	398.000000	1149.000000	555.000000	2610.000000	5311.000000	70	110	61
745396.48000336	5205979.36000061	1866.80004883	198.000000	368.000000	260.000000	900.000000	1823.000000	27	27	26
745395.13999939	5205976.63999939	1868.40002441	521.000000	1488.000000	769.000000	3225.000000	4626.000000	100	146	83
745395.91999817	5205979.16999817	1871.66003418	571.000000	1593.000000	761.000000	3950.000000	6642.000000	99	157	92
745395.61000061	5205976.88999939	1870.33996582	478.000000	1446.000000	592.000000	3628.000000	5874.000000	75	141	75
745395.97000122	5205978.19000244	1872.10998535	445.000000	1265.000000	561.000000	3060.000000	6307.000000	70	122	69
745396.18000031	5205979.44999695	1870.54003906	234.000000	618.000000	326.000000	1535.000000	3202.000000	37	53	32
745395.98000336	5205979.88999939	1870.80004883	262.000000	759.000000	315.000000	1973.000000	4230.000000	35	68	37
745394.95999908	5205977.08999634	1867.79003906	498.000000	1604.000000	735.000000	3584.000000	5461.000000	95	158	79
745397.05999756	5205978.58999634	1868.80004883	423.000000	1122.000000	548.000000	2493.000000	5126.000000	69	107	66
745394.37000275	5205977.72999573	1867.85998535	387.000000	981.000000	496.000000	2151.000000	3976.000000	61	92	59
745394.73999786	5205977.61000061	1869.16003418	615.000000	1661.000000	811.000000	3536.000000	5174.000000	106	164	99
745395.34999847	5205978.05999756	1870.90002441	508.000000	1436.000000	594.000000	3519.000000	6435.000000	75	140	80
745396.11000061	5205977.16999817	1869.38000488	389.000000	1524.000000	570.000000	3595.000000	6786.000000	72	150	60
745395.52999878	5205976.92999268	1868.47998047	519.000000	1846.000000	795.000000	3791.000000	5605.000000	104	184	82
745394.37000275	5205977.72999573	1867.85998535	387.000000	981.000000	496.000000	2151.000000	3976.000000	61	92	59
745394.98999786	5205977.30999756	1869.78002930	521.000000	1575.000000	662.000000	3624.000000	5848.000000	85	155	83
745394.76999664	5205977.53999329	1869.15002441	640.000000	1791.000000	852.000000	3785.000000	5402.000000	112	178	104
745395.48000336	5205979.50000000	1871.69995117	323.000000	975.000000	401.000000	2452.000000	5188.000000	48	91	48
745395.81999969	5205978.33999634	1872.56005859	502.000000	1579.000000	633.000000	3753.000000	7154.000000	81	155	79
745396.16000366	5205979.13000488	1870.78002930	448.000000	1165.000000	576.000000	2644.000000	5205.000000	73	111	70
745396.68000031	5205977.53999329	1867.70996094	360.000000	922.000000	518.000000	2041.000000	4356.000000	64	86	54
745395.87000275	5205977.69000244	1871.51000977	534.000000	1479.000000	692.000000	3554.000000	6269.000000	89	145	85
745395.86000061	5205977.61000061	1869.85998535	546.000000	1630.000000	666.000000	3769.000000	6863.000000	85	161	87
745395.98999786	5205977.50000000	1870.89001465	561.000000	1339.000000	710.000000	3586.000000	5763.000000	92	130	90
745395.91000366	5205978.46000671	1872.07995605	494.000000	1286.000000	613.000000	2941.000000	5823.000000	78	124	78
745396.33999634	5205978.30999756	1870.19995117	366.000000	938.000000	469.000000	2248.000000	4544.000000	57	87	55
745395.68000031	5205978.24000549	1872.98999023	335.000000	1042.000000	451.000000	2503.000000	6131.000000	55	98	50
745396.23000336	5205979.00000000	1869.93994141	443.000000	1103.000000	541.000000	2494.000000	4597.000000	68	105	69
745396.15000153	5205979.50000000	1869.60998535	277.000000	751.000000	339.000000	1759.000000	3755.000000	39	68	40
745396.18000031	5205979.33000183	1870.57995605	303.000000	801.000000	398.000000	1750.000000	3601.000000	47	73	44
745396.55999756	5205977.88999939	1869.06005859	340.000000	1020.000000	501.000000	2333.000000	4474.000000	62	96	51
745396.51000214	5205978.16000366	1869.04003906	290.000000	716.000000	362.000000	1637.000000	3455.000000	42	64	42
745396.30999756	5205977.96000671	1871.47998047	427.000000	1147.000000	573.000000	2732.000000	5753.000000	72	110	66
