X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745539.86999893	5205978.19000244	1826.66003418	1507.000000	1850.000000	1871.000000	3035.000000	4251.000000	255	184	255
745539.77000046	5205978.28999329	1826.13000488	1492.000000	1660.000000	1709.000000	2384.000000	3705.000000	234	164	253
745539.70000076	5205978.30000305	1825.84997559	1070.000000	1274.000000	1370.000000	2046.000000	3290.000000	186	123	179
745539.72999954	5205978.75000000	1824.75000000	845.000000	1203.000000	1028.000000	2059.000000	3610.000000	137	116	140
745539.75999832	5205978.80999756	1824.58996582	840.000000	1207.000000	943.000000	2193.000000	3892.000000	125	116	139
745539.31000137	5205978.00000000	1824.56994629	564.000000	942.000000	908.000000	2042.000000	3649.000000	120	88	90
745539.59999847	5205977.80000305	1825.19995117	983.000000	1341.000000	1582.000000	2321.000000	3472.000000	216	130	164
745539.27999878	5205978.33999634	1824.38000488	798.000000	1171.000000	989.000000	2079.000000	3536.000000	131	112	131
745539.95999908	5205978.49000549	1825.70996094	913.000000	1192.000000	1194.000000	1942.000000	3236.000000	161	114	152
745539.61000061	5205978.63000488	1824.73999023	665.000000	927.000000	834.000000	1564.000000	2816.000000	109	86	108
745539.52999878	5205977.69000244	1824.81005859	915.000000	1236.000000	1579.000000	2520.000000	4038.000000	216	119	152
745539.47000122	5205978.44999695	1824.78002930	515.000000	825.000000	608.000000	1611.000000	2845.000000	77	75	82
745539.33000183	5205978.27999878	1824.76000977	609.000000	892.000000	805.000000	1659.000000	2898.000000	105	83	98
745539.90000153	5205977.49000549	1824.34997559	827.000000	1314.000000	1036.000000	2473.000000	4340.000000	138	127	136
745539.84999847	5205977.77999878	1825.42004395	1271.000000	1549.000000	1737.000000	2405.000000	3707.000000	238	152	214
745539.33000183	5205978.02999878	1824.79003906	626.000000	980.000000	1020.000000	2139.000000	3772.000000	136	92	101
745539.22999954	5205978.05000305	1823.85998535	687.000000	1150.000000	865.000000	2119.000000	3899.000000	114	110	112
745539.47000122	5205977.63999939	1823.05004883	442.000000	1201.000000	516.000000	2613.000000	4669.000000	64	115	69
745539.52999878	5205977.66000366	1823.88000488	692.000000	1170.000000	993.000000	2351.000000	4034.000000	132	112	113
745539.40000153	5205977.77999878	1823.89001465	624.000000	1147.000000	917.000000	2265.000000	3908.000000	121	110	101
745539.36999893	5205978.52000427	1824.51000977	721.000000	1085.000000	889.000000	2089.000000	3737.000000	117	103	118
745539.38000107	5205977.78999329	1823.29003906	467.000000	1034.000000	565.000000	2244.000000	4054.000000	71	98	73
745539.77000046	5205978.28999329	1826.13000488	1492.000000	1660.000000	1709.000000	2384.000000	3705.000000	234	164	253
745539.79000092	5205978.52999878	1825.43994141	768.000000	945.000000	985.000000	1586.000000	2672.000000	131	88	126
745540.15000153	5205978.72999573	1824.80004883	957.000000	1368.000000	1117.000000	2221.000000	3837.000000	150	133	159
745540.22000122	5205978.72000122	1823.92004395	421.000000	895.000000	450.000000	1996.000000	3786.000000	55	83	65
745539.84999847	5205977.66999817	1825.23999023	1028.000000	1331.000000	1488.000000	2257.000000	3571.000000	203	129	172
745539.90000153	5205977.96000671	1825.81994629	1432.000000	1636.000000	1783.000000	2381.000000	3563.000000	245	161	243
745539.75000000	5205977.91999817	1825.70996094	1167.000000	1405.000000	1606.000000	2130.000000	3258.000000	219	137	196
745540.18999863	5205978.63999939	1822.93005371	477.000000	1174.000000	529.000000	2401.000000	3882.000000	66	112	75
745539.27999878	5205978.32000732	1824.55004883	680.000000	1034.000000	897.000000	1925.000000	3361.000000	118	98	111
745540.18999863	5205978.10000610	1825.44995117	1049.000000	1448.000000	1330.000000	2403.000000	3976.000000	180	141	175
745539.95000076	5205978.14999390	1826.17004395	1642.000000	2098.000000	1944.000000	3086.000000	4322.000000	255	210	255
745539.22999954	5205978.05999756	1823.69995117	652.000000	1076.000000	776.000000	1976.000000	3470.000000	101	102	106
745540.27999878	5205978.33999634	1825.03002930	696.000000	1033.000000	842.000000	1880.000000	3205.000000	110	97	113
745539.61999893	5205978.60000610	1825.01000977	876.000000	1132.000000	1076.000000	1886.000000	3116.000000	144	108	145
745539.72000122	5205977.52999878	1824.18994141	844.000000	1200.000000	1126.000000	2226.000000	3614.000000	151	115	139
745539.54999924	5205977.66000366	1824.36999512	803.000000	1109.000000	1299.000000	2173.000000	3723.000000	176	106	132
745539.97000122	5205977.77000427	1825.46997070	1313.000000	1614.000000	1713.000000	2429.000000	3739.000000	235	159	222
745539.49000168	5205978.64999390	1824.52001953	739.000000	1147.000000	864.000000	2202.000000	3958.000000	114	110	121
745539.47000122	5205978.41999817	1825.05004883	871.000000	1130.000000	1095.000000	1932.000000	3281.000000	147	108	144
745539.38000107	5205977.77999878	1824.55004883	733.000000	1222.000000	1420.000000	2698.000000	4531.000000	193	118	120
745540.29000092	5205977.94999695	1825.27001953	830.000000	1361.000000	975.000000	2559.000000	4500.000000	129	132	137
745539.99000168	5205978.39999390	1825.85998535	1306.000000	1597.000000	1607.000000	2275.000000	3538.000000	220	157	221
745539.29999924	5205977.97000122	1823.68994141	590.000000	1094.000000	716.000000	2132.000000	3816.000000	92	104	95
745539.68000031	5205977.80000305	1825.42004395	1016.000000	1274.000000	1501.000000	2109.000000	3305.000000	204	123	170
745540.27999878	5205978.46000671	1824.98999023	608.000000	1000.000000	715.000000	1926.000000	3415.000000	92	94	98
745539.52000046	5205978.38999939	1825.15002441	914.000000	1223.000000	1170.000000	2109.000000	3500.000000	157	118	152
745539.40999985	5205977.91000366	1825.00000000	746.000000	1056.000000	1334.000000	2158.000000	3512.000000	181	100	122
745539.56000137	5205977.72000122	1824.97998047	974.000000	1278.000000	1599.000000	2483.000000	3949.000000	218	123	162
745540.15999985	5205978.27999878	1825.57995605	1019.000000	1443.000000	1363.000000	2444.000000	4010.000000	185	141	170
745539.86999893	5205978.19000244	1826.66003418	1507.000000	1850.000000	1871.000000	3035.000000	4251.000000	255	184	255
745539.72999954	5205977.60000610	1824.73999023	891.000000	1240.000000	1203.000000	2261.000000	3869.000000	162	119	148
745540.29999924	5205978.25999451	1825.03002930	746.000000	1167.000000	890.000000	2164.000000	3676.000000	117	112	122
745539.36000061	5205977.86999512	1824.39001465	674.000000	1076.000000	1138.000000	2349.000000	3880.000000	153	102	110
745539.72000122	5205977.55999756	1823.85998535	690.000000	1029.000000	1014.000000	2018.000000	3626.000000	135	97	112
745539.93000031	5205978.77000427	1824.81005859	664.000000	1092.000000	780.000000	1966.000000	3564.000000	102	104	108
745539.40999985	5205977.92999268	1824.78002930	631.000000	1005.000000	1279.000000	2335.000000	3916.000000	173	95	102
745539.84999847	5205978.19999695	1826.11999512	1414.000000	1665.000000	1677.000000	2369.000000	3446.000000	230	165	240
745539.86999893	5205978.19000244	1826.66003418	1507.000000	1850.000000	1871.000000	3035.000000	4251.000000	255	184	255
745539.70999908	5205978.67999268	1824.95996094	921.000000	1167.000000	1138.000000	1889.000000	3202.000000	153	112	153
745539.91999817	5205977.47000122	1823.84997559	703.000000	1101.000000	925.000000	2268.000000	3886.000000	122	105	115
745540.20000076	5205978.72000122	1824.57995605	846.000000	1162.000000	962.000000	2110.000000	3408.000000	128	111	140
745540.16999817	5205978.77000427	1823.65002441	494.000000	829.000000	530.000000	1643.000000	3216.000000	66	76	78
745539.65000153	5205978.33999634	1825.68994141	883.000000	1078.000000	1177.000000	1739.000000	2952.000000	158	102	146
745539.52999878	5205977.63000488	1824.15002441	812.000000	1103.000000	1172.000000	2077.000000	3461.000000	158	105	134
745539.72999954	5205977.88000488	1825.65002441	1106.000000	1339.000000	1555.000000	2050.000000	3188.000000	212	130	185
745539.93999863	5205978.75000000	1823.05004883	413.000000	1143.000000	429.000000	2375.000000	4294.000000	52	109	64
745539.52000046	5205977.60000610	1823.27001953	474.000000	1113.000000	578.000000	2345.000000	4347.000000	73	106	74
745539.29999924	5205977.91999817	1824.11999512	744.000000	1015.000000	993.000000	1810.000000	3184.000000	132	96	122
745539.38000107	5205978.22999573	1825.03002930	701.000000	1066.000000	1020.000000	2033.000000	3414.000000	136	101	114
745539.18000031	5205978.16000366	1824.15002441	773.000000	1245.000000	1020.000000	2294.000000	3948.000000	136	120	127
745539.90000153	5205977.66999817	1825.02001953	866.000000	1229.000000	1332.000000	2249.000000	3760.000000	180	118	143
745539.97000122	5205978.80000305	1824.31005859	549.000000	829.000000	615.000000	1492.000000	2871.000000	78	76	88
745539.27999878	5205977.94000244	1823.46997070	605.000000	1114.000000	734.000000	2290.000000	3916.000000	95	106	97
745539.81000137	5205978.60000610	1825.28002930	873.000000	1101.000000	1106.000000	1839.000000	3010.000000	148	105	145
745540.02000046	5205977.60000610	1824.57995605	956.000000	1433.000000	1235.000000	2638.000000	4181.000000	166	140	159
745540.18000031	5205978.22000122	1825.45996094	1017.000000	1448.000000	1317.000000	2509.000000	4061.000000	178	141	170
745539.27000046	5205977.96000671	1823.25000000	573.000000	1113.000000	666.000000	2278.000000	4046.000000	85	106	92
745539.43999863	5205978.69000244	1824.35998535	632.000000	1087.000000	749.000000	2252.000000	3995.000000	97	103	102
745540.25999832	5205978.27000427	1825.18994141	1007.000000	1293.000000	1160.000000	2110.000000	3395.000000	156	125	168
745539.90000153	5205977.50000000	1824.23999023	730.000000	1245.000000	927.000000	2423.000000	4261.000000	123	120	119
745539.27999878	5205978.10000610	1824.35998535	648.000000	1032.000000	994.000000	2101.000000	3757.000000	132	97	105
745539.86999893	5205978.19000244	1826.66003418	1507.000000	1850.000000	1871.000000	3035.000000	4251.000000	255	184	255
745540.02000046	5205977.67999268	1824.96997070	813.000000	1151.000000	1311.000000	2116.000000	3527.000000	177	110	134
745540.09000015	5205977.78999329	1825.35998535	1312.000000	1630.000000	1614.000000	2566.000000	4007.000000	221	161	222
745539.75000000	5205977.55999756	1824.35998535	874.000000	1236.000000	1185.000000	2215.000000	3762.000000	159	119	145
745539.90000153	5205977.85000610	1825.64001465	1387.000000	1652.000000	1765.000000	2396.000000	3626.000000	242	163	235
745539.20000076	5205978.33999634	1824.10998535	663.000000	1074.000000	843.000000	1991.000000	3403.000000	111	102	108
745539.20000076	5205978.36000061	1823.89001465	716.000000	1291.000000	846.000000	2466.000000	4289.000000	111	125	117
745528.59000015	5206081.42001343	1782.17004395	1312.000000	1519.000000	1446.000000	2352.000000	3770.000000	197	149	222
745529.11000061	5206082.02999878	1780.80004883	519.000000	1433.000000	566.000000	2981.000000	5179.000000	71	140	82
745527.20000076	5206081.17001343	1782.20996094	492.000000	1567.000000	558.000000	3587.000000	6758.000000	70	154	78
745528.10000038	5206081.60000610	1782.73999023	986.000000	1377.000000	1320.000000	2398.000000	3725.000000	179	134	164
745527.79000092	5206082.83999634	1782.75000000	570.000000	1681.000000	594.000000	3801.000000	7444.000000	75	166	91
745527.55999947	5206081.95999146	1782.93994141	1059.000000	1611.000000	1369.000000	3121.000000	5400.000000	186	159	177
745526.95000076	5206081.44000244	1781.95996094	348.000000	1042.000000	437.000000	2797.000000	5773.000000	53	98	52
745527.65999985	5206081.69000244	1782.75000000	871.000000	1110.000000	1368.000000	2475.000000	4312.000000	185	106	144
745527.40999985	5206082.05999756	1782.68005371	896.000000	1481.000000	1183.000000	2850.000000	5004.000000	159	145	149
745526.98999977	5206081.89001465	1782.06005859	606.000000	1005.000000	591.000000	2060.000000	4368.000000	75	95	98
745527.06999969	5206081.52999878	1782.30004883	745.000000	1164.000000	831.000000	2448.000000	4618.000000	109	111	122
745527.20000076	5206081.17001343	1782.20996094	494.000000	1574.000000	560.000000	3597.000000	6770.000000	70	155	78
745527.70000076	5206082.39001465	1782.86999512	1063.000000	1686.000000	1354.000000	2959.000000	4991.000000	183	167	178
745528.87999916	5206082.76000977	1781.26000977	853.000000	1351.000000	951.000000	2627.000000	4519.000000	126	131	141
745528.20000076	5206080.86999512	1782.22998047	631.000000	1630.000000	964.000000	3458.000000	6760.000000	128	161	102
745528.87999916	5206081.42001343	1781.89001465	919.000000	1716.000000	1006.000000	3187.000000	5678.000000	134	170	153
745527.97999954	5206081.67001343	1783.23999023	1134.000000	1528.000000	1516.000000	2682.000000	4402.000000	207	150	190
745528.79999924	5206082.05999756	1782.67004395	883.000000	1678.000000	1093.000000	3178.000000	4765.000000	146	166	146
745528.20000076	5206081.54998779	1782.72998047	942.000000	1336.000000	1323.000000	2392.000000	3477.000000	179	130	157
745528.10000038	5206082.86999512	1782.69995117	773.000000	1926.000000	882.000000	4002.000000	6692.000000	116	192	127
745528.14999962	5206081.85998535	1783.57995605	1389.000000	1910.000000	1454.000000	3244.000000	5706.000000	198	190	235
745528.43000031	5206082.64001465	1782.89001465	591.000000	1431.000000	639.000000	3335.000000	6121.000000	82	140	95
745528.86000061	5206081.41000366	1782.70996094	504.000000	1122.000000	497.000000	2896.000000	5481.000000	61	107	80
745527.40999985	5206081.95001221	1782.56005859	822.000000	1496.000000	1271.000000	2960.000000	5243.000000	172	147	136
745528.87999916	5206082.76000977	1781.26000977	853.000000	1351.000000	951.000000	2627.000000	4519.000000	126	131	141
745528.87999916	5206081.42001343	1781.89001465	919.000000	1716.000000	1006.000000	3187.000000	5678.000000	134	170	153
745527.07999992	5206082.35998535	1781.78002930	511.000000	1180.000000	623.000000	2458.000000	5498.000000	79	113	81
745527.15999985	5206082.33999634	1782.31994629	800.000000	1361.000000	1032.000000	2678.000000	4900.000000	138	132	132
745528.55999947	5206081.63000488	1783.18005371	1012.000000	1463.000000	1120.000000	2807.000000	4827.000000	150	143	169
745528.54999924	5206080.83999634	1782.06005859	947.000000	1531.000000	1153.000000	3052.000000	5155.000000	155	150	158
745527.20999908	5206082.20001221	1782.26000977	749.000000	1261.000000	995.000000	2703.000000	4788.000000	132	122	123
745527.87999916	5206081.42999268	1782.44995117	597.000000	805.000000	861.000000	1455.000000	3017.000000	113	73	96
745528.11000061	5206082.60000610	1783.00000000	1153.000000	1657.000000	1260.000000	3296.000000	5641.000000	170	164	194
745527.14999962	5206081.44000244	1782.23999023	664.000000	1296.000000	744.000000	2817.000000	5309.000000	96	125	108
745527.22999954	5206081.10000610	1782.19995117	572.000000	1291.000000	597.000000	2789.000000	5345.000000	76	125	92
745528.92000008	5206082.01000977	1781.90002441	419.000000	1325.000000	521.000000	3029.000000	4987.000000	65	128	65
745528.95000076	5206082.67001343	1781.19995117	765.000000	1336.000000	851.000000	2687.000000	4590.000000	112	130	126
745527.75000000	5206082.35998535	1782.86999512	1041.000000	1630.000000	1285.000000	3000.000000	5080.000000	174	161	174
745527.43000031	5206081.98999023	1782.61999512	848.000000	1497.000000	1234.000000	2934.000000	5188.000000	166	147	140
745528.14999962	5206081.85998535	1783.57995605	1389.000000	1910.000000	1454.000000	3244.000000	5706.000000	198	190	235
745528.03000069	5206082.97000122	1782.70996094	755.000000	1866.000000	862.000000	4032.000000	6966.000000	113	186	124
745527.90999985	5206081.01000977	1782.18994141	531.000000	1258.000000	654.000000	2693.000000	5217.000000	84	121	84
745528.54000092	5206081.32000732	1782.10998535	1055.000000	1333.000000	1198.000000	2303.000000	3773.000000	161	129	177
745527.56999969	5206081.01998901	1782.52001953	630.000000	872.000000	875.000000	1635.000000	2623.000000	115	80	102
745527.65999985	5206081.79000854	1782.92004395	1016.000000	1380.000000	1397.000000	2635.000000	4700.000000	190	134	170
745528.25000000	5206081.70999146	1783.34997559	1215.000000	1560.000000	1319.000000	2860.000000	4424.000000	178	153	205
745528.97999954	5206080.85000610	1782.21997070	522.000000	1469.000000	532.000000	3212.000000	6352.000000	66	144	83
745527.54999924	5206080.97000122	1782.52001953	606.000000	989.000000	834.000000	1974.000000	3142.000000	109	93	98
745527.94000053	5206082.25000000	1783.07995605	1305.000000	1784.000000	1558.000000	3096.000000	5374.000000	213	177	220
745527.86000061	5206081.58999634	1782.79003906	1037.000000	1388.000000	1328.000000	2414.000000	4224.000000	180	135	173
745527.43000031	5206082.23001099	1782.69995117	882.000000	1609.000000	1101.000000	3141.000000	5758.000000	147	159	146
745527.13999939	5206081.82000732	1782.10998535	660.000000	1099.000000	702.000000	2237.000000	4426.000000	91	104	107
745528.73999977	5206081.00000000	1781.95996094	935.000000	1568.000000	1028.000000	3041.000000	5355.000000	137	154	155
745527.70000076	5206082.39001465	1782.81994629	1059.000000	1743.000000	1396.000000	3011.000000	5092.000000	189	173	177
745528.92000008	5206082.01000977	1781.90002441	419.000000	1325.000000	521.000000	3029.000000	4987.000000	65	128	65
745526.95000076	5206081.44000244	1781.95996094	348.000000	1042.000000	437.000000	2797.000000	5773.000000	53	98	52
745528.87999916	5206081.42001343	1781.94995117	880.000000	1713.000000	935.000000	3240.000000	5739.000000	124	170	146
745528.14999962	5206081.85998535	1783.57995605	1389.000000	1910.000000	1454.000000	3244.000000	5706.000000	198	190	235
745528.86000061	5206081.41000366	1782.70996094	444.000000	1059.000000	416.000000	2891.000000	5545.000000	50	100	69
745527.22999954	5206081.10000610	1782.19995117	581.000000	1259.000000	601.000000	2699.000000	5186.000000	76	121	93
745528.65999985	5206081.73999023	1782.85998535	844.000000	1894.000000	1090.000000	3675.000000	5404.000000	146	189	139
745527.52000046	5206082.69000244	1782.52001953	647.000000	1438.000000	832.000000	2998.000000	5455.000000	109	140	105
745529.11000061	5206082.02999878	1780.80004883	519.000000	1433.000000	566.000000	2981.000000	5179.000000	71	140	82
745528.92000008	5206082.01000977	1781.90002441	419.000000	1325.000000	521.000000	3029.000000	4987.000000	65	128	65
745527.12000084	5206081.64001465	1782.19995117	691.000000	1078.000000	773.000000	2205.000000	4252.000000	101	102	113
745527.22999954	5206080.98001099	1782.18994141	658.000000	982.000000	637.000000	1908.000000	3792.000000	81	92	107
745527.87999916	5206081.42999268	1782.44995117	597.000000	805.000000	861.000000	1455.000000	3017.000000	113	73	96
745527.50000000	5206082.64001465	1782.45996094	517.000000	1313.000000	735.000000	2819.000000	5044.000000	95	127	82
745528.52000046	5206081.16000366	1782.03002930	879.000000	1290.000000	1019.000000	2467.000000	4196.000000	136	125	146
745528.20000076	5206081.54998779	1782.72998047	942.000000	1336.000000	1323.000000	2392.000000	3477.000000	179	130	157
745527.17000008	5206081.73999023	1782.16003418	655.000000	1014.000000	710.000000	1994.000000	3967.000000	92	95	106
745527.30999947	5206082.02999878	1782.23999023	717.000000	1245.000000	1000.000000	2642.000000	4714.000000	133	120	117
745527.95999908	5206082.69000244	1782.79003906	776.000000	1715.000000	956.000000	3542.000000	6024.000000	127	170	128
745527.98999977	5206082.33999634	1783.08996582	1280.000000	1754.000000	1493.000000	3150.000000	5436.000000	203	174	216
745529.03000069	5206082.45999146	1781.11999512	496.000000	1232.000000	543.000000	2800.000000	4750.000000	68	119	78
745528.65999985	5206081.73999023	1782.85998535	835.000000	1899.000000	1083.000000	3699.000000	5423.000000	145	189	138
745527.94000053	5206082.25000000	1783.07995605	1284.000000	1763.000000	1535.000000	3080.000000	5333.000000	209	175	217
745527.06999969	5206081.92001343	1782.06994629	612.000000	1156.000000	603.000000	2504.000000	5031.000000	76	111	99
745528.87999916	5206082.76000977	1781.26000977	853.000000	1351.000000	951.000000	2627.000000	4519.000000	126	131	141
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.34000015	5206081.67999268	1783.18005371	1152.000000	1537.000000	1437.000000	2858.000000	4112.000000	195	151	194
745528.27000046	5206081.66000366	1783.13000488	1160.000000	1531.000000	1516.000000	2813.000000	3819.000000	207	150	195
745527.62999916	5206082.10998535	1782.95996094	1084.000000	1594.000000	1356.000000	2995.000000	5082.000000	184	157	182
745528.43000031	5206082.64001465	1782.89001465	591.000000	1431.000000	639.000000	3335.000000	6121.000000	82	140	95
745527.95000076	5206081.64999390	1782.91003418	1013.000000	1380.000000	1431.000000	2457.000000	3926.000000	194	134	169
745527.56999969	5206081.01998901	1782.52001953	617.000000	934.000000	853.000000	1814.000000	2897.000000	112	87	100
745527.46999931	5206082.60000610	1782.45996094	463.000000	1252.000000	669.000000	2742.000000	4944.000000	86	121	73
745528.51000023	5206081.27999878	1782.09997559	992.000000	1330.000000	1131.000000	2396.000000	3992.000000	152	129	165
745527.19000053	5206082.16000366	1782.08996582	635.000000	1169.000000	851.000000	2626.000000	5003.000000	112	112	103
745527.21999931	5206081.22000122	1782.20996094	514.000000	1503.000000	584.000000	3431.000000	6484.000000	74	147	81
745527.37999916	5206082.26000977	1782.64001465	865.000000	1631.000000	1074.000000	3181.000000	5722.000000	144	161	143
745528.25000000	5206081.70999146	1783.34997559	1223.000000	1564.000000	1327.000000	2862.000000	4408.000000	180	154	206
745528.86000061	5206081.41000366	1782.70996094	444.000000	1059.000000	416.000000	2891.000000	5545.000000	50	100	69
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.87999916	5206082.76000977	1781.26000977	853.000000	1351.000000	951.000000	2627.000000	4519.000000	126	131	141
745527.73999977	5206082.61999512	1782.79003906	846.000000	1737.000000	1068.000000	3465.000000	6026.000000	143	172	140
745528.70999908	5206080.95001221	1781.95996094	987.000000	1546.000000	1139.000000	2980.000000	5142.000000	153	152	165
745528.14999962	5206081.85998535	1783.57995605	1389.000000	1910.000000	1454.000000	3244.000000	5706.000000	198	190	235
745528.59000015	5206080.82000732	1782.05004883	991.000000	1455.000000	1203.000000	2954.000000	4716.000000	162	142	165
745527.79999924	5206081.95001221	1783.09997559	1210.000000	1418.000000	1453.000000	2779.000000	4950.000000	198	138	204
745526.95000076	5206081.44000244	1781.95996094	348.000000	1042.000000	437.000000	2797.000000	5773.000000	53	98	52
745528.18000031	5206082.76998901	1782.73999023	767.000000	1917.000000	871.000000	3897.000000	6391.000000	115	191	126
745529.11000061	5206082.02999878	1780.80004883	519.000000	1433.000000	566.000000	2981.000000	5179.000000	71	140	82
745528.92000008	5206082.01000977	1781.90002441	419.000000	1325.000000	521.000000	3029.000000	4987.000000	65	128	65
745528.79999924	5206082.05999756	1782.67004395	883.000000	1678.000000	1093.000000	3178.000000	4765.000000	146	166	146
745527.50000000	5206082.64001465	1782.45996094	525.000000	1323.000000	746.000000	2832.000000	5061.000000	97	128	83
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.00000000	5206081.63000488	1782.91003418	1004.000000	1399.000000	1380.000000	2484.000000	4057.000000	187	136	168
745526.95000076	5206081.44000244	1781.95996094	348.000000	1042.000000	437.000000	2797.000000	5773.000000	53	98	52
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.78000069	5206081.10000610	1781.96997070	778.000000	1565.000000	760.000000	3189.000000	5798.000000	99	154	128
745528.61000061	5206081.54998779	1782.56994629	1121.000000	1754.000000	1322.000000	2916.000000	4803.000000	179	174	188
745528.55999947	5206081.63000488	1783.18005371	1012.000000	1463.000000	1120.000000	2807.000000	4827.000000	150	143	169
745527.07999992	5206082.35998535	1781.78002930	511.000000	1180.000000	623.000000	2458.000000	5498.000000	79	113	81
745527.68000031	5206081.73001099	1782.81005859	931.000000	1188.000000	1389.000000	2508.000000	4371.000000	188	114	155
745528.27000046	5206081.64999390	1783.18005371	1197.000000	1560.000000	1512.000000	2872.000000	3950.000000	206	153	201
745528.87999916	5206082.76000977	1781.26000977	844.000000	1357.000000	941.000000	2642.000000	4534.000000	125	132	139
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745527.79000092	5206082.45999146	1782.88000488	951.000000	1605.000000	1161.000000	3164.000000	5400.000000	156	158	158
745529.00000000	5206082.41000366	1781.11999512	495.000000	1195.000000	541.000000	2755.000000	4712.000000	68	115	78
745528.18000031	5206082.76998901	1782.73999023	774.000000	1937.000000	880.000000	3920.000000	6403.000000	116	193	127
745528.62999916	5206081.58999634	1782.61999512	1067.000000	1781.000000	1277.000000	3064.000000	4921.000000	172	177	179
745527.29000092	5206081.85998535	1782.21997070	694.000000	1182.000000	919.000000	2394.000000	4470.000000	121	113	113
745529.00000000	5206082.41000366	1781.11999512	495.000000	1195.000000	541.000000	2755.000000	4712.000000	68	115	78
745528.65999985	5206081.73999023	1782.85998535	835.000000	1899.000000	1083.000000	3699.000000	5423.000000	145	189	138
745527.72999954	5206082.04998779	1783.06005859	1188.000000	1475.000000	1455.000000	2718.000000	4557.000000	198	144	200
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.43000031	5206082.64001465	1782.89001465	591.000000	1431.000000	639.000000	3335.000000	6121.000000	82	140	95
745528.59000015	5206081.42001343	1782.17004395	1312.000000	1519.000000	1446.000000	2352.000000	3770.000000	197	149	222
745528.61000061	5206082.14999390	1783.88000488	567.000000	2027.000000	669.000000	4507.000000	7326.000000	86	203	91
745528.21999931	5206081.58999634	1782.79003906	984.000000	1374.000000	1360.000000	2473.000000	3543.000000	184	134	164
745528.82999992	5206081.44000244	1782.00000000	961.000000	1674.000000	1028.000000	3070.000000	5355.000000	137	165	160
745527.94000053	5206082.63000488	1782.90002441	922.000000	1699.000000	1123.000000	3424.000000	5817.000000	151	168	153
745527.26000023	5206082.17999268	1782.19995117	728.000000	1226.000000	979.000000	2701.000000	4734.000000	130	118	119
745527.87999916	5206081.42999268	1782.44995117	597.000000	805.000000	861.000000	1455.000000	3017.000000	113	73	96
745527.40999985	5206081.95001221	1782.56005859	818.000000	1497.000000	1275.000000	2966.000000	5257.000000	172	147	135
745527.79000092	5206082.58999634	1782.78002930	832.000000	1686.000000	1040.000000	3410.000000	5908.000000	139	167	137
745528.87999916	5206082.76000977	1781.26000977	853.000000	1351.000000	951.000000	2627.000000	4519.000000	126	131	141
745527.22999954	5206080.98001099	1782.18994141	658.000000	982.000000	637.000000	1908.000000	3792.000000	81	92	107
745527.28000069	5206082.32000732	1782.48999023	836.000000	1519.000000	1053.000000	2975.000000	5391.000000	141	149	138
745528.70999908	5206081.50000000	1782.60998535	806.000000	1431.000000	901.000000	2904.000000	5148.000000	119	140	133
745528.70999908	5206080.95001221	1781.90002441	1015.000000	1502.000000	1227.000000	2922.000000	4940.000000	165	147	169
745527.79999924	5206081.95001221	1783.09997559	1214.000000	1407.000000	1452.000000	2792.000000	5028.000000	197	137	204
745527.54999924	5206082.20999146	1782.85998535	905.000000	1617.000000	1122.000000	3188.000000	6153.000000	150	159	150
745528.59000015	5206081.42001343	1782.17004395	1312.000000	1519.000000	1446.000000	2352.000000	3770.000000	197	149	222
745527.07999992	5206082.35998535	1781.78002930	511.000000	1180.000000	623.000000	2458.000000	5498.000000	79	113	81
745527.20000076	5206081.17001343	1782.20996094	494.000000	1574.000000	560.000000	3597.000000	6770.000000	70	155	78
745529.11000061	5206082.02999878	1780.80004883	519.000000	1433.000000	566.000000	2981.000000	5179.000000	71	140	82
745528.79999924	5206082.05999756	1782.67004395	883.000000	1678.000000	1093.000000	3178.000000	4765.000000	146	166	146
745526.95000076	5206081.42999268	1782.02001953	375.000000	1050.000000	464.000000	2773.000000	5693.000000	57	99	57
745528.93000031	5206081.39001465	1782.00000000	835.000000	1709.000000	854.000000	3300.000000	5810.000000	112	169	138
745528.14999962	5206081.85998535	1783.57995605	1389.000000	1910.000000	1454.000000	3244.000000	5706.000000	198	190	235
745528.87999916	5206081.42001343	1781.89001465	919.000000	1716.000000	1006.000000	3187.000000	5678.000000	134	170	153
745527.38999939	5206082.01998901	1782.61999512	866.000000	1490.000000	1231.000000	2908.000000	5121.000000	166	146	143
745527.36000061	5206081.76000977	1782.27001953	570.000000	942.000000	737.000000	2028.000000	3822.000000	95	88	91
745527.87999916	5206081.42999268	1782.44995117	597.000000	805.000000	861.000000	1455.000000	3017.000000	113	73	96
